,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
343,576259,WHS3_50,COUNTRY,JAM,YEAR,AMR,Americas,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
344,576980,WHS3_50,COUNTRY,ZWE,YEAR,AFR,Africa,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
345,580656,WHS3_50,COUNTRY,MLI,YEAR,AFR,Africa,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
346,582394,WHS3_50,COUNTRY,CAN,YEAR,AMR,Americas,,2016,,,,,,,,2,2.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
347,588639,WHS3_50,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2016,,,,,,,,3,3.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
348,591129,WHS3_50,COUNTRY,PAN,YEAR,AMR,Americas,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
349,595071,WHS3_50,COUNTRY,PLW,YEAR,WPR,Western Pacific,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
350,597312,WHS3_50,COUNTRY,BOL,YEAR,AMR,Americas,,2000,,,,,,,,8,8.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
351,597521,WHS3_50,COUNTRY,CHL,YEAR,AMR,Americas,,2012,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
352,598571,WHS3_50,COUNTRY,PER,YEAR,AMR,Americas,,1988,,,,,,,,195,195.0,,,,2024-07-12T15:49:00.303+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
353,600583,WHS3_50,COUNTRY,NER,YEAR,AFR,Africa,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
354,600920,WHS3_50,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2012,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
355,602623,WHS3_50,COUNTRY,AZE,YEAR,EUR,Europe,,2023,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
356,603670,WHS3_50,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2013,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
357,604350,WHS3_50,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2014,,,,,,,,18,18.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
358,606124,WHS3_50,COUNTRY,ESP,YEAR,EUR,Europe,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
359,606345,WHS3_50,COUNTRY,TON,YEAR,WPR,Western Pacific,,2006,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
360,610515,WHS3_50,COUNTRY,CUB,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
361,614336,WHS3_50,COUNTRY,NCL,YEAR,WPR,Western Pacific,,2000,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
362,616436,WHS3_50,COUNTRY,SVN,YEAR,EUR,Europe,,2003,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
363,617870,WHS3_50,COUNTRY,ARG,YEAR,AMR,Americas,,2020,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
364,619581,WHS3_50,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
365,623339,WHS3_50,COUNTRY,ISR,YEAR,EUR,Europe,,2016,,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
366,623791,WHS3_50,COUNTRY,ZAF,YEAR,AFR,Africa,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
367,626326,WHS3_50,COUNTRY,BRA,YEAR,AMR,Americas,,1992,,,,,,,,12,12.0,,,,2024-07-12T15:49:00.303+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
368,627951,WHS3_50,COUNTRY,ALB,YEAR,EUR,Europe,,2003,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
369,629257,WHS3_50,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
370,630719,WHS3_50,COUNTRY,SSD,YEAR,AFR,Africa,,2012,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
371,631327,WHS3_50,COUNTRY,KIR,YEAR,WPR,Western Pacific,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
372,634099,WHS3_50,COUNTRY,HRV,YEAR,EUR,Europe,,2000,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
373,635147,WHS3_50,COUNTRY,ROU,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
374,635919,WHS3_50,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2020,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
375,637424,WHS3_50,COUNTRY,MNE,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
376,641435,WHS3_50,COUNTRY,LUX,YEAR,EUR,Europe,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
377,646103,WHS3_50,COUNTRY,ECU,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
378,647226,WHS3_50,COUNTRY,BOL,YEAR,AMR,Americas,,1986,,,,,,,,26,26.0,,,,2024-07-12T15:49:00.303+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
379,648835,WHS3_50,COUNTRY,KEN,YEAR,AFR,Africa,,2020,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
380,654760,WHS3_50,COUNTRY,CYM,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
381,656554,WHS3_50,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2013,,,,,,,,34,34.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
382,657143,WHS3_50,COUNTRY,BLZ,YEAR,AMR,Americas,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
383,660479,WHS3_50,COUNTRY,PYF,YEAR,WPR,Western Pacific,,2000,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
384,663554,WHS3_50,COUNTRY,MOZ,YEAR,AFR,Africa,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
385,664020,WHS3_50,COUNTRY,SWE,YEAR,EUR,Europe,,2006,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
386,665079,WHS3_50,COUNTRY,ECU,YEAR,AMR,Americas,,2012,,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
387,667083,WHS3_50,COUNTRY,CAN,YEAR,AMR,Americas,,2002,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
388,670407,WHS3_50,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2006,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
389,672004,WHS3_50,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
390,672560,WHS3_50,COUNTRY,PER,YEAR,AMR,Americas,,1986,,,,,,,,118,118.0,,,,2024-07-12T15:49:00.303+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
391,672587,WHS3_50,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
392,675395,WHS3_50,COUNTRY,BEL,YEAR,EUR,Europe,,2008,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
393,680145,WHS3_50,COUNTRY,BHS,YEAR,AMR,Americas,,2020,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
394,680416,WHS3_50,COUNTRY,GRC,YEAR,EUR,Europe,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
395,681050,WHS3_50,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
396,683003,WHS3_50,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2003,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
397,685607,WHS3_50,COUNTRY,UKR,YEAR,EUR,Europe,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
398,686702,WHS3_50,COUNTRY,ECU,YEAR,AMR,Americas,,2002,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
399,687828,WHS3_50,COUNTRY,DMA,YEAR,AMR,Americas,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
400,688887,WHS3_50,REGION,WPR,YEAR,,,,2003,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
401,689080,WHS3_50,COUNTRY,VCT,YEAR,AMR,Americas,,2009,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
402,692350,WHS3_50,COUNTRY,SEN,YEAR,AFR,Africa,,1991,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
403,693196,WHS3_50,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
404,694480,WHS3_50,COUNTRY,GNQ,YEAR,AFR,Africa,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
405,696184,WHS3_50,COUNTRY,MOZ,YEAR,AFR,Africa,,2001,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
406,696397,WHS3_50,COUNTRY,ZAF,YEAR,AFR,Africa,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
407,696697,WHS3_50,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2008,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
408,696905,WHS3_50,COUNTRY,CIV,YEAR,AFR,Africa,,2018,,,,,,,,2,2.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
409,697195,WHS3_50,COUNTRY,GNB,YEAR,AFR,Africa,,1999,,,,,,,,4,4.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
410,697946,WHS3_50,COUNTRY,SSD,YEAR,AFR,Africa,,2018,,,,,,,,3,3.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
411,700623,WHS3_50,COUNTRY,CAF,YEAR,AFR,Africa,,2010,,,,,,,,6,6.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
412,702964,WHS3_50,COUNTRY,BOL,YEAR,AMR,Americas,,2010,,,,,,,,3,3.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
413,704100,WHS3_50,COUNTRY,KNA,YEAR,AMR,Americas,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
414,706289,WHS3_50,COUNTRY,CZE,YEAR,EUR,Europe,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
415,709540,WHS3_50,REGION,EMR,YEAR,,,,2019,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
416,709605,WHS3_50,COUNTRY,ARM,YEAR,EUR,Europe,,2014,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
417,710111,WHS3_50,COUNTRY,SWE,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
418,711865,WHS3_50,COUNTRY,KEN,YEAR,AFR,Africa,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
419,714558,WHS3_50,COUNTRY,COD,YEAR,AFR,Africa,,2005,,,,,,,,140,140.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
420,715586,WHS3_50,COUNTRY,BGR,YEAR,EUR,Europe,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
421,717780,WHS3_50,COUNTRY,KEN,YEAR,AFR,Africa,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
422,720451,WHS3_50,COUNTRY,ARM,YEAR,EUR,Europe,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
423,724830,WHS3_50,COUNTRY,FRA,YEAR,EUR,Europe,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
424,728833,WHS3_50,COUNTRY,LSO,YEAR,AFR,Africa,,2000,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
425,728857,WHS3_50,COUNTRY,SUR,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
426,729474,WHS3_50,REGION,AMR,YEAR,,,,2007,,,,,,,,53,53.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
427,730270,WHS3_50,COUNTRY,SEN,YEAR,AFR,Africa,,2006,,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
428,731927,WHS3_50,REGION,AFR,YEAR,,,,1994,,,,,,,,1351,1351.0,,,,2024-07-12T15:49:00.303+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
429,732442,WHS3_50,COUNTRY,CMR,YEAR,AFR,Africa,,2002,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
430,733323,WHS3_50,COUNTRY,PAN,YEAR,AMR,Americas,,2019,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
431,733433,WHS3_50,COUNTRY,GRD,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
432,733604,WHS3_50,COUNTRY,TON,YEAR,WPR,Western Pacific,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
433,734287,WHS3_50,COUNTRY,GUY,YEAR,AMR,Americas,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
434,736469,WHS3_50,COUNTRY,BGR,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
435,740364,WHS3_50,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2014,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
436,749604,WHS3_50,REGION,AFR,YEAR,,,,2013,,,,,,,,268,268.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
437,750535,WHS3_50,COUNTRY,NGA,YEAR,AFR,Africa,,1980,,,,,,,,8,8.0,,,,2024-07-12T15:49:00.303+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
438,752909,WHS3_50,COUNTRY,LCA,YEAR,AMR,Americas,,2012,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
439,753348,WHS3_50,COUNTRY,SMR,YEAR,EUR,Europe,,2003,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
440,756338,WHS3_50,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2005,,,,,,,,244,244.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
441,761844,WHS3_50,COUNTRY,AGO,YEAR,AFR,Africa,,2020,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
442,763099,WHS3_50,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2000,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
443,764503,WHS3_50,COUNTRY,NGA,YEAR,AFR,Africa,,2017,,,,,,,,26,26.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
444,765006,WHS3_50,COUNTRY,ALB,YEAR,EUR,Europe,,2006,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
445,767979,WHS3_50,COUNTRY,CAN,YEAR,AMR,Americas,,2022,,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
446,770260,WHS3_50,COUNTRY,TTO,YEAR,AMR,Americas,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
447,772442,WHS3_50,COUNTRY,BLR,YEAR,EUR,Europe,,2012,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
448,774238,WHS3_50,REGION,SEAR,YEAR,,,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
449,774471,WHS3_50,COUNTRY,VCT,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
450,775141,WHS3_50,COUNTRY,MAC,YEAR,,,,2003,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
451,776714,WHS3_50,COUNTRY,NIC,YEAR,AMR,Americas,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
452,779047,WHS3_50,COUNTRY,CPV,YEAR,AFR,Africa,,1997,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
453,779432,WHS3_50,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
454,781707,WHS3_50,COUNTRY,PER,YEAR,AMR,Americas,,2023,,,,,,,,28,28.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
455,783118,WHS3_50,COUNTRY,MAC,YEAR,,,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
456,783270,WHS3_50,COUNTRY,ZAF,YEAR,AFR,Africa,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
457,789745,WHS3_50,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
458,790053,WHS3_50,COUNTRY,SLV,YEAR,AMR,Americas,,2005,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
459,791423,WHS3_50,COUNTRY,FIN,YEAR,EUR,Europe,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
460,791974,WHS3_50,COUNTRY,BIH,YEAR,EUR,Europe,,1999,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
461,793895,WHS3_50,COUNTRY,LUX,YEAR,EUR,Europe,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
462,797076,WHS3_50,COUNTRY,SLB,YEAR,WPR,Western Pacific,,2002,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
463,797623,WHS3_50,COUNTRY,BMU,YEAR,AMR,Americas,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
464,798888,WHS3_50,COUNTRY,NOR,YEAR,EUR,Europe,,2005,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
465,799932,WHS3_50,COUNTRY,BRA,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
